#parameter variation file for learning
#varied parameters:
#case = 1
#computationIndex = 0
#functionData = {'nArms': 3, 'evaluationSteps': 5000, 'episodeSteps': 2500, 'episodeStepsMax': 3125, 'totalLearningSteps': 5000000, 'logLevel': 3, 'lossThreshold': 0.01, 'rewardThreshold': 0.95, 'meanSampleSize': 10, 'RLalgorithm': 'PPO', 'rewardMode': 2, 'rewardPositionFactor': 0.5, 'stepUpdateTime': 0.02, 'thresholdFactor': 0.5, 'cartForce': 120, 'numberOfTests': 50, 'relativeFriction': 0.0, 'storeBestModel': 'models/TP_PPO_r2_Model', 'netarchLayerSize': 64, 'netarchNumberOfLayers': 2, 'stopWhenAllTestsSuccess': False, 'breakTestsWhenFailed': False, 'nThreadsTraining': 1, 'resultsFile': 'models/TP_PPO_r2_Results', 'verbose': True}
#
'totalSteps': 3125, 'rewardStep': 0.5960771677913054, 'errorList': [], 'lossList': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'rewardMean': 0.5960771677913054, 'totalEpisodes': 1496, 'stepsPerEpisode': 1, 'rewardPerEpisode': 0.5960771677913054
'totalSteps': 762500, 'rewardStep': 0.7929865212251971, 'errorList': [], 'lossList': [0.0, 1.8066721991616852, 0.0, 4.186331408851001, 0.0, 0.0, 0.0], 'rewardMean': 0.7129835224686891, 'totalEpisodes': 33622, 'stepsPerEpisode': 35, 'rewardPerEpisode': 29.681633585344724
'totalSteps': 765625, 'rewardStep': 0.8380770508620285, 'errorList': [], 'lossList': [0.0, 1.8236906163546505, 0.0, 4.883946890003827, 0.0, 0.0, 0.0], 'rewardMean': 0.7330988259699667, 'totalEpisodes': 33683, 'stepsPerEpisode': 23, 'rewardPerEpisode': 19.13444725580656
'totalSteps': 768750, 'rewardStep': 0.5686236924092042, 'errorList': [], 'lossList': [0.0, 1.83304539432331, 0.0, 4.182506311183073, 0.0, 0.0, 0.0], 'rewardMean': 0.7055517439368303, 'totalEpisodes': 33738, 'stepsPerEpisode': 158, 'rewardPerEpisode': 122.71437924384662
'totalSteps': 771875, 'rewardStep': 0.8236711015728835, 'errorList': [], 'lossList': [0.0, 1.8373245971543448, 0.0, 4.997121036539272, 0.0, 0.0, 0.0], 'rewardMean': 0.7268516200676735, 'totalEpisodes': 33794, 'stepsPerEpisode': 20, 'rewardPerEpisode': 15.85221384209802
'totalSteps': 775000, 'rewardStep': 0.6243402790318913, 'errorList': [], 'lossList': [0.0, 1.8321695330191632, 0.0, 2.795665949096485, 0.0, 0.0, 0.0], 'rewardMean': 0.704593940395175, 'totalEpisodes': 33848, 'stepsPerEpisode': 46, 'rewardPerEpisode': 31.68147074801922
'totalSteps': 778125, 'rewardStep': 0.8490943624212769, 'errorList': [], 'lossList': [0.0, 1.8181260984771106, 0.0, 4.313933835345871, 0.0, 0.0, 0.0], 'rewardMean': 0.7137086510872798, 'totalEpisodes': 33908, 'stepsPerEpisode': 140, 'rewardPerEpisode': 119.93244392822065
'totalSteps': 781250, 'rewardStep': 0.9499116539155026, 'errorList': [], 'lossList': [0.0, 1.829373461129714, 0.0, 3.021966390585413, 0.0, 0.0, 0.0], 'rewardMean': 0.7484478160842818, 'totalEpisodes': 33966, 'stepsPerEpisode': 24, 'rewardPerEpisode': 22.337341731459105
'totalSteps': 784375, 'rewardStep': 0.7840486767597519, 'errorList': [], 'lossList': [0.0, 1.8483093120613876, 0.0, 3.647517617502991, 0.0, 0.0, 0.0], 'rewardMean': 0.7569818550579468, 'totalEpisodes': 34017, 'stepsPerEpisode': 19, 'rewardPerEpisode': 15.802951989007255
'totalSteps': 787500, 'rewardStep': 0.3846593819541614, 'errorList': [], 'lossList': [0.0, 1.8646734369044402, 0.0, 5.820825209909556, 0.0, 0.0, 0.0], 'rewardMean': 0.7133016076822408, 'totalEpisodes': 34087, 'stepsPerEpisode': 69, 'rewardPerEpisode': 37.600145049364734
'totalSteps': 790625, 'rewardStep': 0.7932955247780824, 'errorList': [], 'lossList': [0.0, 1.8929742353303092, 0.0, 4.139467603089858, 0.0, 0.0, 0.0], 'rewardMean': 0.7408708244929981, 'totalEpisodes': 34146, 'stepsPerEpisode': 19, 'rewardPerEpisode': 14.356973935834294
'totalSteps': 793750, 'rewardStep': 0.8024982980540702, 'errorList': [], 'lossList': [0.0, 1.9066772161697856, 0.0, 3.8518425694533756, 0.0, 0.0, 0.0], 'rewardMean': 0.7418220021758852, 'totalEpisodes': 34207, 'stepsPerEpisode': 74, 'rewardPerEpisode': 61.6183169309615
'totalSteps': 796875, 'rewardStep': 0.5165918266734097, 'errorList': [], 'lossList': [0.0, 1.8996681191483322, 0.0, 3.0740689469843496, 0.0, 0.0, 0.0], 'rewardMean': 0.7096734797570234, 'totalEpisodes': 34260, 'stepsPerEpisode': 87, 'rewardPerEpisode': 64.7706490806511
'totalSteps': 800000, 'rewardStep': 0.825949962311464, 'errorList': [], 'lossList': [0.0, 1.9225954746713443, 0.0, 3.7496520788085705, 0.0, 0.0, 0.0], 'rewardMean': 0.7354061067472494, 'totalEpisodes': 34320, 'stepsPerEpisode': 159, 'rewardPerEpisode': 131.98225474179003
'totalSteps': 803125, 'rewardStep': 0.9367982628434043, 'errorList': [], 'lossList': [0.0, 1.9482518398031896, 0.0, 2.472886552980968, 0.0, 0.0, 0.0], 'rewardMean': 0.7467188228743015, 'totalEpisodes': 34384, 'stepsPerEpisode': 29, 'rewardPerEpisode': 26.73484895255783
'totalSteps': 806250, 'rewardStep': 0.733755095249136, 'errorList': [], 'lossList': [0.0, 1.9860277482441493, 0.0, 2.0394999816709634, 0.0, 0.0, 0.0], 'rewardMean': 0.757660304496026, 'totalEpisodes': 34432, 'stepsPerEpisode': 61, 'rewardPerEpisode': 45.55417564571977
'totalSteps': 809375, 'rewardStep': 0.48235415604654513, 'errorList': [], 'lossList': [0.0, 2.007277125485089, 0.0, 2.5541950036068353, 0.0, 0.0, 0.0], 'rewardMean': 0.7209862838585528, 'totalEpisodes': 34476, 'stepsPerEpisode': 44, 'rewardPerEpisode': 30.160467718023924
'totalSteps': 812500, 'rewardStep': 0.5063380357243761, 'errorList': [], 'lossList': [0.0, 2.014585754336143, 0.0, 3.916532027599763, 0.0, 0.0, 0.0], 'rewardMean': 0.6766289220394401, 'totalEpisodes': 34533, 'stepsPerEpisode': 1, 'rewardPerEpisode': 0.5063380357243761
'totalSteps': 815625, 'rewardStep': 0.6911526754189211, 'errorList': [], 'lossList': [0.0, 2.0042627463535387, 0.0, 3.843122258234997, 0.0, 0.0, 0.0], 'rewardMean': 0.667339321905357, 'totalEpisodes': 34594, 'stepsPerEpisode': 49, 'rewardPerEpisode': 34.932673167100226
'totalSteps': 818750, 'rewardStep': 0.8732683459700555, 'errorList': [], 'lossList': [0.0, 2.009502126732651, 0.0, 4.045952036551067, 0.0, 0.0, 0.0], 'rewardMean': 0.7162002183069465, 'totalEpisodes': 34659, 'stepsPerEpisode': 15, 'rewardPerEpisode': 12.23676433341877
'totalSteps': 821875, 'rewardStep': 0.8249980412858157, 'errorList': [], 'lossList': [0.0, 2.017905780733848, 0.0, 4.3310321686219195, 0.0, 0.0, 0.0], 'rewardMean': 0.7193704699577197, 'totalEpisodes': 34722, 'stepsPerEpisode': 24, 'rewardPerEpisode': 20.476166916072184
'totalSteps': 825000, 'rewardStep': 0.6933412428009793, 'errorList': [], 'lossList': [0.0, 2.020990672890021, 0.0, 3.4513064548677326, 0.0, 0.0, 0.0], 'rewardMean': 0.7084547644324106, 'totalEpisodes': 34777, 'stepsPerEpisode': 87, 'rewardPerEpisode': 66.19633106304062
'totalSteps': 828125, 'rewardStep': 0.8456790042919716, 'errorList': [], 'lossList': [0.0, 2.033693213365516, 0.0, 5.262796502697224, 0.0, 0.0, 0.0], 'rewardMean': 0.7413634821942668, 'totalEpisodes': 34828, 'stepsPerEpisode': 146, 'rewardPerEpisode': 126.41442107665888
'totalSteps': 831250, 'rewardStep': 0.5068945747925534, 'errorList': [], 'lossList': [0.0, 2.0442502678657064, 0.0, 3.729656542442283, 0.0, 0.0, 0.0], 'rewardMean': 0.7094579434423758, 'totalEpisodes': 34873, 'stepsPerEpisode': 262, 'rewardPerEpisode': 208.7312322816184
'totalSteps': 834375, 'rewardStep': 0.5518336981687441, 'errorList': [], 'lossList': [0.0, 2.0533157197796568, 0.0, 4.789208937056211, 0.0, 0.0, 0.0], 'rewardMean': 0.6709614869749098, 'totalEpisodes': 34932, 'stepsPerEpisode': 81, 'rewardPerEpisode': 60.89904724565554
'totalSteps': 837500, 'rewardStep': 0.7477900259916799, 'errorList': [], 'lossList': [0.0, 2.0378161659046095, 0.0, 3.5188448402346397, 0.0, 0.0, 0.0], 'rewardMean': 0.6723649800491642, 'totalEpisodes': 34992, 'stepsPerEpisode': 79, 'rewardPerEpisode': 62.70226910578706
'totalSteps': 840625, 'rewardStep': 0.7267437970330354, 'errorList': [], 'lossList': [0.0, 2.035603949001857, 0.0, 3.6527128618590687, 0.0, 0.0, 0.0], 'rewardMean': 0.6968039441478132, 'totalEpisodes': 35043, 'stepsPerEpisode': 94, 'rewardPerEpisode': 75.40180145118389
'totalSteps': 843750, 'rewardStep': 0.6786093560498162, 'errorList': [], 'lossList': [0.0, 2.0409901667614374, 0.0, 7.861857339070768, 0.0, 0.0, 0.0], 'rewardMean': 0.7140310761803572, 'totalEpisodes': 35099, 'stepsPerEpisode': 51, 'rewardPerEpisode': 34.45503007066326
'totalSteps': 846875, 'rewardStep': 0.4458314027887353, 'errorList': [], 'lossList': [0.0, 2.0447104818966926, 0.0, 5.576213125793301, 0.0, 0.0, 0.0], 'rewardMean': 0.6894989489173385, 'totalEpisodes': 35164, 'stepsPerEpisode': 125, 'rewardPerEpisode': 89.4509539561391
'totalSteps': 850000, 'rewardStep': 0.48207685059693317, 'errorList': [], 'lossList': [0.0, 2.03637815689554, 0.0, 4.061574818650071, 0.0, 0.0, 0.0], 'rewardMean': 0.6503797993800264, 'totalEpisodes': 35215, 'stepsPerEpisode': 137, 'rewardPerEpisode': 106.68995519922349
'totalSteps': 853125, 'rewardStep': 0.5428440498057392, 'errorList': [], 'lossList': [0.0, 2.0238915954317367, 0.0, 5.863276421293921, 0.0, 0.0, 0.0], 'rewardMean': 0.6221644002320188, 'totalEpisodes': 35282, 'stepsPerEpisode': 64, 'rewardPerEpisode': 47.574875377360286
'totalSteps': 856250, 'rewardStep': 0.7166817513650715, 'errorList': [], 'lossList': [0.0, 2.00753390789032, 0.0, 6.075339432395235, 0.0, 0.0, 0.0], 'rewardMean': 0.624498451088428, 'totalEpisodes': 35339, 'stepsPerEpisode': 39, 'rewardPerEpisode': 29.988634439688628
'totalSteps': 859375, 'rewardStep': 0.6066892978992737, 'errorList': [], 'lossList': [0.0, 1.9988536756865831, 0.0, 5.477071439976595, 0.0, 0.0, 0.0], 'rewardMean': 0.6005994804491582, 'totalEpisodes': 35396, 'stepsPerEpisode': 26, 'rewardPerEpisode': 18.23292835013201
'totalSteps': 862500, 'rewardStep': 0.46862797534454914, 'errorList': [], 'lossList': [0.0, 1.9854952581074774, 0.0, 3.664210498819546, 0.0, 0.0, 0.0], 'rewardMean': 0.5967728205043576, 'totalEpisodes': 35447, 'stepsPerEpisode': 80, 'rewardPerEpisode': 49.13561488903625
'totalSteps': 865625, 'rewardStep': 0.8342307393305733, 'errorList': [], 'lossList': [0.0, 1.9741204760512527, 0.0, 4.694215944470192, 0.0, 0.0, 0.0], 'rewardMean': 0.6250125246205406, 'totalEpisodes': 35517, 'stepsPerEpisode': 71, 'rewardPerEpisode': 56.056013277647736
'totalSteps': 868750, 'rewardStep': 0.9052606178037875, 'errorList': [], 'lossList': [0.0, 1.9956537798959382, 0.0, 3.4719487023596862, 0.0, 0.0, 0.0], 'rewardMean': 0.6407595838017515, 'totalEpisodes': 35565, 'stepsPerEpisode': 47, 'rewardPerEpisode': 39.968250757686896
'totalSteps': 871875, 'rewardStep': 0.7250562603256534, 'errorList': [], 'lossList': [0.0, 1.9951874321820784, 0.0, 2.743695425622317, 0.0, 0.0, 0.0], 'rewardMean': 0.6405908301310133, 'totalEpisodes': 35617, 'stepsPerEpisode': 84, 'rewardPerEpisode': 66.46653890095936
'totalSteps': 875000, 'rewardStep': 0.7325586064550665, 'errorList': [], 'lossList': [0.0, 2.011627240570224, 0.0, 2.932965976972969, 0.0, 0.0, 0.0], 'rewardMean': 0.6459857551715382, 'totalEpisodes': 35671, 'stepsPerEpisode': 77, 'rewardPerEpisode': 66.65357017173064
'totalSteps': 878125, 'rewardStep': 0.773996454519648, 'errorList': [], 'lossList': [0.0, 2.031451361033381, 0.0, 4.417830507366025, 0.0, 0.0, 0.0], 'rewardMean': 0.6788022603446295, 'totalEpisodes': 35731, 'stepsPerEpisode': 49, 'rewardPerEpisode': 37.592888025447216
'totalSteps': 881250, 'rewardStep': 0.5528519966374291, 'errorList': [], 'lossList': [0.0, 2.047974513988106, 0.0, 3.2228945077682027, 0.0, 0.0, 0.0], 'rewardMean': 0.6858797749486791, 'totalEpisodes': 35785, 'stepsPerEpisode': 27, 'rewardPerEpisode': 17.385463358928096
'totalSteps': 884375, 'rewardStep': 0.5477130408927894, 'errorList': [], 'lossList': [0.0, 2.067631726362267, 0.0, 2.3379076726582584, 0.0, 0.0, 0.0], 'rewardMean': 0.6863666740573842, 'totalEpisodes': 35842, 'stepsPerEpisode': 36, 'rewardPerEpisode': 23.268496176477253
'totalSteps': 887500, 'rewardStep': 0.3331229790316318, 'errorList': [], 'lossList': [0.0, 2.0794873646327425, 0.0, 2.7595405950838208, 0.0, 0.0, 0.0], 'rewardMean': 0.6480107968240402, 'totalEpisodes': 35900, 'stepsPerEpisode': 19, 'rewardPerEpisode': 8.35747973605141
'totalSteps': 890625, 'rewardStep': 0.5248031382603123, 'errorList': [], 'lossList': [0.0, 2.0712903465543473, 0.0, 4.169813613988915, 0.0, 0.0, 0.0], 'rewardMean': 0.6398221808601441, 'totalEpisodes': 35957, 'stepsPerEpisode': 151, 'rewardPerEpisode': 122.72445629798209
'totalSteps': 893750, 'rewardStep': 0.6626726269933425, 'errorList': [], 'lossList': [0.0, 2.0623063535106425, 0.0, 2.7011125047596134, 0.0, 0.0, 0.0], 'rewardMean': 0.6592266460250233, 'totalEpisodes': 36008, 'stepsPerEpisode': 55, 'rewardPerEpisode': 43.960703606464335
'totalSteps': 896875, 'rewardStep': 0.9143939574116359, 'errorList': [], 'lossList': [0.0, 2.045088099946781, 0.0, 2.628995480221145, 0.0, 0.0, 0.0], 'rewardMean': 0.6672429678331296, 'totalEpisodes': 36064, 'stepsPerEpisode': 68, 'rewardPerEpisode': 63.50456435289182
'totalSteps': 900000, 'rewardStep': 0.5163576601901476, 'errorList': [], 'lossList': [0.0, 2.0463296656705894, 0.0, 3.4177629472041615, 0.0, 0.0, 0.0], 'rewardMean': 0.6283526720717656, 'totalEpisodes': 36125, 'stepsPerEpisode': 49, 'rewardPerEpisode': 28.399017748279782
'totalSteps': 903125, 'rewardStep': 0.9234919727064148, 'errorList': [], 'lossList': [0.0, 2.05691467304619, 0.0, 2.874417862721852, 0.0, 0.0, 0.0], 'rewardMean': 0.6481962433098418, 'totalEpisodes': 36188, 'stepsPerEpisode': 18, 'rewardPerEpisode': 15.662646953639978
'totalSteps': 906250, 'rewardStep': 0.7138792915097802, 'errorList': [], 'lossList': [0.0, 2.0470847796420664, 0.0, 3.7464775848145386, 0.0, 0.0, 0.0], 'rewardMean': 0.6463283118153133, 'totalEpisodes': 36257, 'stepsPerEpisode': 89, 'rewardPerEpisode': 69.83139007300798
'totalSteps': 909375, 'rewardStep': 0.7948992105217328, 'errorList': [], 'lossList': [0.0, 2.0467619891069373, 0.0, 3.266080259911868, 0.0, 0.0, 0.0], 'rewardMean': 0.6484185874155216, 'totalEpisodes': 36314, 'stepsPerEpisode': 58, 'rewardPerEpisode': 48.137231746316395
'totalSteps': 912500, 'rewardStep': 0.5332024102976827, 'errorList': [], 'lossList': [0.0, 2.050650086694834, 0.0, 3.4181151517799924, 0.0, 0.0, 0.0], 'rewardMean': 0.646453628781547, 'totalEpisodes': 36373, 'stepsPerEpisode': 200, 'rewardPerEpisode': 166.15421870244236
'totalSteps': 915625, 'rewardStep': 0.529317133792845, 'errorList': [], 'lossList': [0.0, 2.050872747265563, 0.0, 2.6214445760055463, 0.0, 0.0, 0.0], 'rewardMean': 0.6446140380715526, 'totalEpisodes': 36439, 'stepsPerEpisode': 88, 'rewardPerEpisode': 61.27695532986395
'totalSteps': 918750, 'rewardStep': 0.28886509903250085, 'errorList': [], 'lossList': [0.0, 2.057610449012445, 0.0, 3.742163928795834, 0.0, 0.0, 0.0], 'rewardMean': 0.6401882500716394, 'totalEpisodes': 36491, 'stepsPerEpisode': 27, 'rewardPerEpisode': 11.03304610960079
'totalSteps': 921875, 'rewardStep': 0.5902353209924578, 'errorList': [], 'lossList': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'rewardMean': 0.6394877377447654, 'totalEpisodes': 36543, 'stepsPerEpisode': 2, 'rewardPerEpisode': 1.2977383957602426
'totalSteps': 925000, 'rewardStep': 0.5777532570700316, 'errorList': [], 'lossList': [0.0, 2.0631580328454775, 0.0, 3.461039349497581, 0.0, 0.0, 0.0], 'rewardMean': 0.6058236677106051, 'totalEpisodes': 36596, 'stepsPerEpisode': 36, 'rewardPerEpisode': 18.82631441904774
'totalSteps': 928125, 'rewardStep': 0.7866470888731115, 'errorList': [], 'lossList': [0.0, 2.0463004141437766, 0.0, 5.012569917221459, 0.0, 0.0, 0.0], 'rewardMean': 0.6328526105789016, 'totalEpisodes': 36659, 'stepsPerEpisode': 4, 'rewardPerEpisode': 3.2359308816443604
'totalSteps': 931250, 'rewardStep': 0.6476498853191731, 'errorList': [], 'lossList': [0.0, 2.0330973858736, 0.0, 2.515828650459951, 0.0, 0.0, 0.0], 'rewardMean': 0.6052684018401774, 'totalEpisodes': 36724, 'stepsPerEpisode': 44, 'rewardPerEpisode': 28.187458575046286
'totalSteps': 934375, 'rewardStep': 0.9434168357970609, 'errorList': [], 'lossList': [0.0, 2.0306281483903224, 0.0, 3.476160200761289, 0.0, 0.0, 0.0], 'rewardMean': 0.6282221562689054, 'totalEpisodes': 36796, 'stepsPerEpisode': 13, 'rewardPerEpisode': 11.85569793631832
'totalSteps': 937500, 'rewardStep': 0.8789718421606233, 'errorList': [], 'lossList': [0.0, 2.0338901291088183, 0.0, 2.745073173605666, 0.0, 0.0, 0.0], 'rewardMean': 0.6366294194327944, 'totalEpisodes': 36865, 'stepsPerEpisode': 5, 'rewardPerEpisode': 4.213844433823964
'totalSteps': 940625, 'rewardStep': 0.9704833410656409, 'errorList': [675350.4246112588, 451226.9528343797, 1597596.335002697, 114489.24976671136, 1301086.9719333698, 7342097.535755693, 425957.73397057137, 411965.12773269333, 1161355.697845907, 835591.7497287171, 533717.8818006832, 392964.89992884046, 1128305.7001279525, 823353.4554944468, 114061.80447682404, 2368785.2600770104, 3955142.6287560556, 233242.2640275042, 3284904.9232653817, 283447.05557771056, 497669.1170334545, 3315171.002674238, 17654.16999252643, 1286548.1650909127, 39220704.792004764, 10523713.913222251, 433710.4562993084, 1745811.3119336944, 250158.73985862875, 557444.7937766206, 328057.67126116104, 169174.61350540185, 309507.3251329885, 22110.529241038308, 2451130.278591594, 1973846.956287184, 8068910.707794923, 309445.6578102175, 999823.9245615312, 31800931.219864625, 1084715.1308702806, 4925449.467701054, 1015342.1697880537, 5270062.517101362, 742247.1981180515, 528671.8213026007, 1135522.7398444589, 1390280.4129198096, 2609854.316947823, 848962.1143461261], 'lossList': [0.0, 2.069292228075923, 0.0, 3.8125119600977215, 0.0, 0.0, 0.0], 'rewardMean': 0.6803575125095903, 'totalEpisodes': 36936, 'stepsPerEpisode': 31, 'rewardPerEpisode': 28.640456786817683, 'successfulTests': 0
'totalSteps': 943750, 'rewardStep': 0.5328376490277391, 'errorList': [], 'lossList': [0.0, 2.0893251603963425, 0.0, 3.700625993889205, 0.0, 0.0, 0.0], 'rewardMean': 0.6807095640330797, 'totalEpisodes': 37008, 'stepsPerEpisode': 19, 'rewardPerEpisode': 10.171832387365898
'totalSteps': 946875, 'rewardStep': 0.6247636614153087, 'errorList': [], 'lossList': [0.0, 2.113953080469248, 0.0, 1.915508047719391, 0.0, 0.0, 0.0], 'rewardMean': 0.7142994202713605, 'totalEpisodes': 37066, 'stepsPerEpisode': 13, 'rewardPerEpisode': 8.52689625710077
'totalSteps': 950000, 'rewardStep': 0.6700772462091369, 'errorList': [], 'lossList': [0.0, 2.1366715757214294, 0.0, 2.827525096219413, 0.0, 0.0, 0.0], 'rewardMean': 0.7222836127930284, 'totalEpisodes': 37125, 'stepsPerEpisode': 44, 'rewardPerEpisode': 31.88146795031294
'totalSteps': 953125, 'rewardStep': 0.7496251537762761, 'errorList': [], 'lossList': [0.0, 2.167941590231292, 0.0, 2.1738155226926414, 0.0, 0.0, 0.0], 'rewardMean': 0.7382225960714102, 'totalEpisodes': 37184, 'stepsPerEpisode': 38, 'rewardPerEpisode': 29.56253099148811
'totalSteps': 956250, 'rewardStep': 0.5729132969771278, 'errorList': [], 'lossList': [0.0, 2.2029329368046353, 0.0, 3.535145745228748, 0.0, 0.0, 0.0], 'rewardMean': 0.7377386000621199, 'totalEpisodes': 37243, 'stepsPerEpisode': 61, 'rewardPerEpisode': 41.73572798320148
'totalSteps': 959375, 'rewardStep': 0.5938421971011899, 'errorList': [], 'lossList': [0.0, 2.2353781549298035, 0.0, 2.7362179133356834, 0.0, 0.0, 0.0], 'rewardMean': 0.7184581108849277, 'totalEpisodes': 37306, 'stepsPerEpisode': 42, 'rewardPerEpisode': 28.24111778762863
'totalSteps': 962500, 'rewardStep': 0.4205628728683274, 'errorList': [], 'lossList': [0.0, 2.2476061441460433, 0.0, 4.986858116728919, 0.0, 0.0, 0.0], 'rewardMean': 0.6957494096398432, 'totalEpisodes': 37377, 'stepsPerEpisode': 67, 'rewardPerEpisode': 40.93064999868538
'totalSteps': 965625, 'rewardStep': 0.7461320402478188, 'errorList': [], 'lossList': [0.0, 2.256346016514058, 0.0, 3.7083437279779083, 0.0, 0.0, 0.0], 'rewardMean': 0.6760209300849189, 'totalEpisodes': 37431, 'stepsPerEpisode': 34, 'rewardPerEpisode': 25.436663261733543
'totalSteps': 968750, 'rewardStep': 0.33813232683796607, 'errorList': [], 'lossList': [0.0, 2.2576389667939165, 0.0, 2.54572511157211, 0.0, 0.0, 0.0], 'rewardMean': 0.6219369785526532, 'totalEpisodes': 37487, 'stepsPerEpisode': 31, 'rewardPerEpisode': 15.737751602648224
'totalSteps': 971875, 'rewardStep': 0.5328030426203495, 'errorList': [], 'lossList': [0.0, 2.2392531190599714, 0.0, 4.238474902814748, 0.0, 0.0, 0.0], 'rewardMean': 0.5781689487081241, 'totalEpisodes': 37552, 'stepsPerEpisode': 85, 'rewardPerEpisode': 64.8590682335212
'totalSteps': 975000, 'rewardStep': 0.493261751696109, 'errorList': [], 'lossList': [0.0, 2.224420924089393, 0.0, 2.263183246704997, 0.0, 0.0, 0.0], 'rewardMean': 0.5742113589749611, 'totalEpisodes': 37605, 'stepsPerEpisode': 79, 'rewardPerEpisode': 58.63321451776887
'totalSteps': 978125, 'rewardStep': 0.7525142353175066, 'errorList': [], 'lossList': [0.0, 2.224127877974997, 0.0, 3.548087640684478, 0.0, 0.0, 0.0], 'rewardMean': 0.5869864163651808, 'totalEpisodes': 37658, 'stepsPerEpisode': 59, 'rewardPerEpisode': 50.81388289350907
'totalSteps': 981250, 'rewardStep': 0.7279910552695873, 'errorList': [], 'lossList': [0.0, 2.232285783728775, 0.0, 2.8583732903003694, 0.0, 0.0, 0.0], 'rewardMean': 0.5927777972712259, 'totalEpisodes': 37717, 'stepsPerEpisode': 17, 'rewardPerEpisode': 12.834729910552344
'totalSteps': 984375, 'rewardStep': 0.8859538940930256, 'errorList': [], 'lossList': [0.0, 2.2364805401587975, 0.0, 1.8027518745587796, 0.0, 0.0, 0.0], 'rewardMean': 0.6064106713029009, 'totalEpisodes': 37768, 'stepsPerEpisode': 31, 'rewardPerEpisode': 28.36306705972178
'totalSteps': 987500, 'rewardStep': 0.557331446701133, 'errorList': [], 'lossList': [0.0, 2.2288102485695664, 0.0, 3.080293186221804, 0.0, 0.0, 0.0], 'rewardMean': 0.6048524862753013, 'totalEpisodes': 37830, 'stepsPerEpisode': 102, 'rewardPerEpisode': 78.8769790307357
'totalSteps': 990625, 'rewardStep': 0.3755791612110623, 'errorList': [], 'lossList': [0.0, 2.231962777643788, 0.0, 1.8754448153534713, 0.0, 0.0, 0.0], 'rewardMean': 0.5830261826862886, 'totalEpisodes': 37883, 'stepsPerEpisode': 137, 'rewardPerEpisode': 107.2632593059764
'totalSteps': 993750, 'rewardStep': 0.43101314818722236, 'errorList': [], 'lossList': [0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0], 'rewardMean': 0.5525593210121185, 'totalEpisodes': 37951, 'stepsPerEpisode': 6, 'rewardPerEpisode': 2.743488264221133
'totalSteps': 996875, 'rewardStep': 0.826845527039878, 'errorList': [], 'lossList': [0.0, 2.243559493337359, 0.0, 3.7409860158453183, 0.0, 0.0, 0.0], 'rewardMean': 0.6014306410323097, 'totalEpisodes': 38015, 'stepsPerEpisode': 21, 'rewardPerEpisode': 17.113554785235486
'totalSteps': 1000000, 'rewardStep': 0.7883900536180555, 'errorList': [], 'lossList': [0.0, 2.270638208486596, 0.0, 3.3979054409630445, 0.0, 0.0, 0.0], 'rewardMean': 0.6269893421320802, 'totalEpisodes': 38065, 'stepsPerEpisode': 45, 'rewardPerEpisode': 35.76390731095688
'totalSteps': 1003125, 'rewardStep': 0.8387537547344518, 'errorList': [], 'lossList': [0.0, 2.2791038157988566, 0.0, 3.476637093205841, 0.0, 0.0, 0.0], 'rewardMean': 0.6615385424359145, 'totalEpisodes': 38119, 'stepsPerEpisode': 13, 'rewardPerEpisode': 10.49870832024622
'totalSteps': 1006250, 'rewardStep': 0.618987828985367, 'errorList': [], 'lossList': [0.0, 2.2899310739672916, 0.0, 2.7255323928837876, 0.0, 0.0, 0.0], 'rewardMean': 0.6481859018027005, 'totalEpisodes': 38182, 'stepsPerEpisode': 4, 'rewardPerEpisode': 2.4677184280516062
'totalSteps': 1009375, 'rewardStep': 0.7621409090671845, 'errorList': [], 'lossList': [0.0, 2.3051052419506775, 0.0, 2.660413483819183, 0.0, 0.0, 0.0], 'rewardMean': 0.6516008871824602, 'totalEpisodes': 38249, 'stepsPerEpisode': 20, 'rewardPerEpisode': 14.80611744909899
'totalSteps': 1012500, 'rewardStep': 0.7241608820343088, 'errorList': [], 'lossList': [0.0, 2.323370357435577, 0.0, 2.493780393320687, 0.0, 0.0, 0.0], 'rewardMean': 0.6354215859765886, 'totalEpisodes': 38302, 'stepsPerEpisode': 61, 'rewardPerEpisode': 48.67005557195742
'totalSteps': 1015625, 'rewardStep': 0.7920119563705689, 'errorList': [], 'lossList': [0.0, 2.333302978593476, 0.0, 3.5761534917111297, 0.0, 0.0, 0.0], 'rewardMean': 0.6588896369435322, 'totalEpisodes': 38359, 'stepsPerEpisode': 7, 'rewardPerEpisode': 5.454303450281768
'totalSteps': 1018750, 'rewardStep': 0.6905445562040354, 'errorList': [], 'lossList': [0.0, 2.360108222766798, 0.0, 1.6974687727130189, 0.0, 0.0, 0.0], 'rewardMean': 0.6903861764428295, 'totalEpisodes': 38408, 'stepsPerEpisode': 86, 'rewardPerEpisode': 66.65070666176855
