#parameter variation file for learning
#varied parameters:
#case = 2
#computationIndex = 1
#functionData = {'nArms': 3, 'evaluationSteps': 10000, 'episodeSteps': 1639, 'episodeStepsMax': 2048, 'totalLearningSteps': 1000000, 'logLevel': 3, 'lossThreshold': 0.01, 'rewardThreshold': 0.95, 'meanSampleSize': 10, 'RLalgorithm': 'A2C', 'rewardMode': 2, 'rewardPositionFactor': 0.75, 'stepUpdateTime': 0.02, 'thresholdFactor': 2.25, 'cartForce': 60, 'forceFactor': 1, 'numberOfTests': 100, 'relativeFriction': 0.0, 'storeBestModel': 'models/TP/A2C/TP_A2C_r2_v2_Model', 'netarchLayerSize': 64, 'netarchNumberOfLayers': 2, 'stopWhenAllTestsSuccess': False, 'breakTestsWhenFailed': False, 'nThreadsTraining': 1, 'resultsFile': 'models/TP/A2C/TP_A2C_r2_v2_Results', 'verbose': True}
#
'totalSteps': 1645, 'rewardStep': 0.7752199781962007, 'errorList': [], 'lossList': [0.0, -1.4308525323867798, -0.5686544179916382, 0.5165479183197021, 0.0, 0.0, 0.0], 'rewardMean': 0.7752199781962007, 'totalEpisodes': 90, 'stepsPerEpisode': 15, 'rewardPerEpisode': 13.078864253701184
'totalSteps': 136164, 'rewardStep': 0.8190831795480228, 'errorList': [], 'lossList': [0.0, -1.323430061340332, 1.343457579612732, 1.4636328220367432, 0.0, 0.0, 0.0], 'rewardMean': 0.7017345267147229, 'totalEpisodes': 3689, 'stepsPerEpisode': 51, 'rewardPerEpisode': 44.518835467508914
'totalSteps': 137815, 'rewardStep': 0.5302959729976991, 'errorList': [], 'lossList': [0.0, -1.3091555833816528, 1.2861824035644531, 1.0184314250946045, 0.0, 0.0, 0.0], 'rewardMean': 0.6560923452687895, 'totalEpisodes': 3726, 'stepsPerEpisode': 52, 'rewardPerEpisode': 40.67630356412021
'totalSteps': 139479, 'rewardStep': 0.5705526679886818, 'errorList': [], 'lossList': [0.0, -1.3081905841827393, -0.48685336112976074, 0.3867083191871643, 0.0, 0.0, 0.0], 'rewardMean': 0.6368034941751649, 'totalEpisodes': 3757, 'stepsPerEpisode': 67, 'rewardPerEpisode': 57.025487444991846
'totalSteps': 141121, 'rewardStep': 0.7046329980981381, 'errorList': [], 'lossList': [0.0, -1.2985475063323975, 0.8501408696174622, 0.286176860332489, 0.0, 0.0, 0.0], 'rewardMean': 0.6433325268346133, 'totalEpisodes': 3786, 'stepsPerEpisode': 67, 'rewardPerEpisode': 61.13076893406755
'totalSteps': 142777, 'rewardStep': 0.6298461522784761, 'errorList': [], 'lossList': [0.0, -1.3118839263916016, 0.9235950708389282, 0.7346733212471008, 0.0, 0.0, 0.0], 'rewardMean': 0.6508821941822035, 'totalEpisodes': 3818, 'stepsPerEpisode': 54, 'rewardPerEpisode': 46.225734427113025
'totalSteps': 144432, 'rewardStep': 0.6028815257915217, 'errorList': [], 'lossList': [0.0, -1.3270193338394165, 0.228563591837883, 0.019056547433137894, 0.0, 0.0, 0.0], 'rewardMean': 0.6076418634309033, 'totalEpisodes': 3850, 'stepsPerEpisode': 39, 'rewardPerEpisode': 31.575332952880757
'totalSteps': 146105, 'rewardStep': 0.736117703918715, 'errorList': [], 'lossList': [0.0, -1.3179346323013306, 0.9045554399490356, 0.9287845492362976, 0.0, 0.0, 0.0], 'rewardMean': 0.6488062096151065, 'totalEpisodes': 3885, 'stepsPerEpisode': 47, 'rewardPerEpisode': 42.76131880081914
'totalSteps': 147754, 'rewardStep': 0.8110133958386014, 'errorList': [], 'lossList': [0.0, -1.3073991537094116, -0.03943275660276413, 0.016812345013022423, 0.0, 0.0, 0.0], 'rewardMean': 0.6968983551850906, 'totalEpisodes': 3922, 'stepsPerEpisode': 37, 'rewardPerEpisode': 33.656859237691165
'totalSteps': 149399, 'rewardStep': 0.7790619139424307, 'errorList': [], 'lossList': [0.0, -1.3006761074066162, 0.4696458876132965, 0.4211401045322418, 0.0, 0.0, 0.0], 'rewardMean': 0.7117841383539489, 'totalEpisodes': 3972, 'stepsPerEpisode': 45, 'rewardPerEpisode': 42.598425493332606
'totalSteps': 151061, 'rewardStep': 0.6848317117077766, 'errorList': [], 'lossList': [0.0, -1.267707109451294, 1.6756737232208252, 2.8507533073425293, 0.0, 0.0, 0.0], 'rewardMean': 0.722781250239809, 'totalEpisodes': 4037, 'stepsPerEpisode': 40, 'rewardPerEpisode': 34.05162765030512
'totalSteps': 152726, 'rewardStep': 0.8539553920876554, 'errorList': [], 'lossList': [0.0, -1.2657736539840698, 3.5318710803985596, 4.34739351272583, 0.0, 0.0, 0.0], 'rewardMean': 0.7729960234990358, 'totalEpisodes': 4079, 'stepsPerEpisode': 40, 'rewardPerEpisode': 36.43592947862944
'totalSteps': 154399, 'rewardStep': 0.7715693672837505, 'errorList': [], 'lossList': [0.0, -1.3230360746383667, 0.9766969680786133, 1.066103219985962, 0.0, 0.0, 0.0], 'rewardMean': 0.7800863561720429, 'totalEpisodes': 4123, 'stepsPerEpisode': 56, 'rewardPerEpisode': 49.6169149119064
'totalSteps': 156061, 'rewardStep': 0.6820598380514893, 'errorList': [], 'lossList': [0.0, -1.3013378381729126, -0.5486571788787842, 0.3475155830383301, 0.0, 0.0, 0.0], 'rewardMean': 0.7542956446146205, 'totalEpisodes': 4167, 'stepsPerEpisode': 58, 'rewardPerEpisode': 50.20325927244635
'totalSteps': 157741, 'rewardStep': 0.7892438206204244, 'errorList': [], 'lossList': [0.0, -1.3036762475967407, 0.829136848449707, 0.5400263071060181, 0.0, 0.0, 0.0], 'rewardMean': 0.7563320259502191, 'totalEpisodes': 4212, 'stepsPerEpisode': 44, 'rewardPerEpisode': 41.02254932661482
'totalSteps': 159435, 'rewardStep': 0.6500033003923369, 'errorList': [], 'lossList': [0.0, -1.2812790870666504, 1.5809050798416138, 2.204545497894287, 0.0, 0.0, 0.0], 'rewardMean': 0.7493663436871312, 'totalEpisodes': 4257, 'stepsPerEpisode': 94, 'rewardPerEpisode': 86.08796406997782
'totalSteps': 161086, 'rewardStep': 0.6800905451320887, 'errorList': [], 'lossList': [0.0, -1.300401210784912, 1.0742738246917725, 0.9352895617485046, 0.0, 0.0, 0.0], 'rewardMean': 0.714593374296018, 'totalEpisodes': 4293, 'stepsPerEpisode': 42, 'rewardPerEpisode': 35.718884847630065
'totalSteps': 162725, 'rewardStep': 0.7689503683187449, 'errorList': [], 'lossList': [0.0, -1.2758985757827759, 0.13709351420402527, 0.020773235708475113, 0.0, 0.0, 0.0], 'rewardMean': 0.7140695745030168, 'totalEpisodes': 4331, 'stepsPerEpisode': 35, 'rewardPerEpisode': 31.77593509139102
'totalSteps': 164377, 'rewardStep': 0.7212778661862249, 'errorList': [], 'lossList': [0.0, -1.2536909580230713, 0.4201304316520691, 0.21476146578788757, 0.0, 0.0, 0.0], 'rewardMean': 0.7219131801299639, 'totalEpisodes': 4365, 'stepsPerEpisode': 50, 'rewardPerEpisode': 45.408079472731906
'totalSteps': 166035, 'rewardStep': 0.7177617298464373, 'errorList': [], 'lossList': [0.0, -1.239033579826355, -1.3465561866760254, 1.8016999959945679, 0.0, 0.0, 0.0], 'rewardMean': 0.7076167619751665, 'totalEpisodes': 4404, 'stepsPerEpisode': 50, 'rewardPerEpisode': 45.008581026980615
'totalSteps': 167683, 'rewardStep': 0.6942162240258988, 'errorList': [], 'lossList': [0.0, -1.2204021215438843, -0.23278865218162537, 0.13757933676242828, 0.0, 0.0, 0.0], 'rewardMean': 0.7164593467018789, 'totalEpisodes': 4437, 'stepsPerEpisode': 52, 'rewardPerEpisode': 46.800507376707735
'totalSteps': 169353, 'rewardStep': 0.7498342324939835, 'errorList': [], 'lossList': [0.0, -1.2412632703781128, 1.4323196411132812, 1.5247828960418701, 0.0, 0.0, 0.0], 'rewardMean': 0.7304080841742578, 'totalEpisodes': 4474, 'stepsPerEpisode': 46, 'rewardPerEpisode': 41.195996369463074
'totalSteps': 171027, 'rewardStep': 0.6305925796518854, 'errorList': [], 'lossList': [0.0, -1.2124122381210327, 0.7374976873397827, 0.6889499425888062, 0.0, 0.0, 0.0], 'rewardMean': 0.702736526440886, 'totalEpisodes': 4512, 'stepsPerEpisode': 39, 'rewardPerEpisode': 31.52125855723921
'totalSteps': 172672, 'rewardStep': 0.714671119494272, 'errorList': [], 'lossList': [0.0, -1.2092348337173462, -0.4264695644378662, 0.20933084189891815, 0.0, 0.0, 0.0], 'rewardMean': 0.7014151771024955, 'totalEpisodes': 4550, 'stepsPerEpisode': 28, 'rewardPerEpisode': 24.79311160046875
'totalSteps': 174334, 'rewardStep': 0.7810799502100573, 'errorList': [], 'lossList': [0.0, -1.2269883155822754, 5.358076095581055, 15.252863883972168, 0.0, 0.0, 0.0], 'rewardMean': 0.7140788211752194, 'totalEpisodes': 4589, 'stepsPerEpisode': 36, 'rewardPerEpisode': 31.09723813273495
'totalSteps': 175997, 'rewardStep': 0.7629688424119635, 'errorList': [], 'lossList': [0.0, -1.228973627090454, 0.9455574154853821, 0.533790111541748, 0.0, 0.0, 0.0], 'rewardMean': 0.7278293448524323, 'totalEpisodes': 4628, 'stepsPerEpisode': 51, 'rewardPerEpisode': 46.05573492153996
'totalSteps': 177638, 'rewardStep': 0.7812526014151804, 'errorList': [], 'lossList': [0.0, -1.2378804683685303, 0.812247097492218, 0.8308897018432617, 0.0, 0.0, 0.0], 'rewardMean': 0.7341130186366718, 'totalEpisodes': 4664, 'stepsPerEpisode': 35, 'rewardPerEpisode': 30.779426845023632
'totalSteps': 179305, 'rewardStep': 0.6830448504471569, 'errorList': [], 'lossList': [0.0, -1.238642692565918, 1.0576587915420532, 1.1149449348449707, 0.0, 0.0, 0.0], 'rewardMean': 0.744603472795726, 'totalEpisodes': 4700, 'stepsPerEpisode': 41, 'rewardPerEpisode': 36.53236265344752
'totalSteps': 180980, 'rewardStep': 0.6753573773336693, 'errorList': [], 'lossList': [0.0, -1.2426508665084839, -0.7614706754684448, 0.5133641362190247, 0.0, 0.0, 0.0], 'rewardMean': 0.7367407243636055, 'totalEpisodes': 4738, 'stepsPerEpisode': 43, 'rewardPerEpisode': 36.35786328588701
'totalSteps': 182632, 'rewardStep': 0.7861157865116752, 'errorList': [], 'lossList': [0.0, -1.2352402210235596, 0.5860644578933716, 0.14299550652503967, 0.0, 0.0, 0.0], 'rewardMean': 0.737747891623929, 'totalEpisodes': 4776, 'stepsPerEpisode': 34, 'rewardPerEpisode': 31.319653205529544
'totalSteps': 184294, 'rewardStep': 0.7321329981727738, 'errorList': [], 'lossList': [0.0, -1.2383052110671997, 1.7460346221923828, 1.441264033317566, 0.0, 0.0, 0.0], 'rewardMean': 0.7315807227760912, 'totalEpisodes': 4820, 'stepsPerEpisode': 51, 'rewardPerEpisode': 45.858081789301096
'totalSteps': 185963, 'rewardStep': 0.706610225855376, 'errorList': [], 'lossList': [0.0, -1.2636525630950928, 0.08196832239627838, 0.033706873655319214, 0.0, 0.0, 0.0], 'rewardMean': 0.7166522476641302, 'totalEpisodes': 4855, 'stepsPerEpisode': 37, 'rewardPerEpisode': 32.333445705595196
'totalSteps': 187617, 'rewardStep': 0.7389292680962413, 'errorList': [], 'lossList': [0.0, -1.2627687454223633, 0.5666214227676392, 0.24144482612609863, 0.0, 0.0, 0.0], 'rewardMean': 0.7278291311939471, 'totalEpisodes': 4892, 'stepsPerEpisode': 35, 'rewardPerEpisode': 30.27696923780545
'totalSteps': 189285, 'rewardStep': 0.7519100326792718, 'errorList': [], 'lossList': [0.0, -1.277946949005127, 0.4949762225151062, 0.37899133563041687, 0.0, 0.0, 0.0], 'rewardMean': 0.7431396622630675, 'totalEpisodes': 4929, 'stepsPerEpisode': 50, 'rewardPerEpisode': 44.450073122951096
'totalSteps': 190959, 'rewardStep': 0.6683092137873826, 'errorList': [], 'lossList': [0.0, -1.2494227886199951, 0.6972894072532654, 0.6283200979232788, 0.0, 0.0, 0.0], 'rewardMean': 0.719578347718209, 'totalEpisodes': 4966, 'stepsPerEpisode': 54, 'rewardPerEpisode': 49.14694021024262
'totalSteps': 192645, 'rewardStep': 0.8482543525664498, 'errorList': [], 'lossList': [0.0, -1.2779954671859741, 0.16878816485404968, 0.3648553788661957, 0.0, 0.0, 0.0], 'rewardMean': 0.7428026185969443, 'totalEpisodes': 5005, 'stepsPerEpisode': 63, 'rewardPerEpisode': 57.92641195749383
'totalSteps': 194287, 'rewardStep': 0.8505836105252387, 'errorList': [], 'lossList': [0.0, -1.3062798976898193, 0.16780230402946472, 0.07295950502157211, 0.0, 0.0, 0.0], 'rewardMean': 0.7715972955309168, 'totalEpisodes': 5045, 'stepsPerEpisode': 46, 'rewardPerEpisode': 40.98299249479459
'totalSteps': 195956, 'rewardStep': 0.6935077729431672, 'errorList': [], 'lossList': [0.0, -1.2989915609359741, -0.6237785816192627, 0.31556421518325806, 0.0, 0.0, 0.0], 'rewardMean': 0.7625129965003021, 'totalEpisodes': 5083, 'stepsPerEpisode': 36, 'rewardPerEpisode': 29.498876047658197
'totalSteps': 197654, 'rewardStep': 0.6390274043731421, 'errorList': [], 'lossList': [0.0, -1.2785670757293701, 0.015172700397670269, 0.18266738951206207, 0.0, 0.0, 0.0], 'rewardMean': 0.739936470839076, 'totalEpisodes': 5121, 'stepsPerEpisode': 68, 'rewardPerEpisode': 57.106507930577614
'totalSteps': 199296, 'rewardStep': 0.5269385575831549, 'errorList': [], 'lossList': [0.0, -1.2699384689331055, 0.9485246539115906, 1.1012976169586182, 0.0, 0.0, 0.0], 'rewardMean': 0.7116623395982306, 'totalEpisodes': 5158, 'stepsPerEpisode': 39, 'rewardPerEpisode': 29.202286966600344
'totalSteps': 200968, 'rewardStep': 0.8014094460546172, 'errorList': [], 'lossList': [0.0, -1.2532163858413696, 3.951857328414917, 37.77854919433594, 0.0, 0.0, 0.0], 'rewardMean': 0.7022933582958639, 'totalEpisodes': 5192, 'stepsPerEpisode': 43, 'rewardPerEpisode': 39.44868855333879
'totalSteps': 202615, 'rewardStep': 0.8930284873393249, 'errorList': [], 'lossList': [0.0, -1.2281042337417603, -0.6565057635307312, 0.12462709099054337, 0.0, 0.0, 0.0], 'rewardMean': 0.7107823336586812, 'totalEpisodes': 5231, 'stepsPerEpisode': 44, 'rewardPerEpisode': 40.16127365004661
'totalSteps': 204272, 'rewardStep': 0.83054488148954, 'errorList': [], 'lossList': [0.0, -1.2389302253723145, 2.340562105178833, 3.3489174842834473, 0.0, 0.0, 0.0], 'rewardMean': 0.7381897553679557, 'totalEpisodes': 5274, 'stepsPerEpisode': 37, 'rewardPerEpisode': 32.5783792520785
'totalSteps': 205958, 'rewardStep': 0.7904377286429299, 'errorList': [], 'lossList': [0.0, -1.2637115716934204, 0.2718736529350281, 0.07212597131729126, 0.0, 0.0, 0.0], 'rewardMean': 0.7684718202219133, 'totalEpisodes': 5314, 'stepsPerEpisode': 57, 'rewardPerEpisode': 52.61011364457957
'totalSteps': 207671, 'rewardStep': 0.5525165637589123, 'errorList': [], 'lossList': [0.0, -1.2677581310272217, -2.531812906265259, 15.806547164916992, 0.0, 0.0, 0.0], 'rewardMean': 0.7735874214570648, 'totalEpisodes': 5349, 'stepsPerEpisode': 76, 'rewardPerEpisode': 64.3236548409516
'totalSteps': 209359, 'rewardStep': 0.595163926783932, 'errorList': [], 'lossList': [0.0, -1.260623574256897, 1.431605577468872, 1.5876023769378662, 0.0, 0.0, 0.0], 'rewardMean': 0.7323383176029278, 'totalEpisodes': 5385, 'stepsPerEpisode': 62, 'rewardPerEpisode': 53.69089592289856
'totalSteps': 211019, 'rewardStep': 0.6527127501844728, 'errorList': [], 'lossList': [0.0, -1.2661696672439575, 0.9053851962089539, 1.3672094345092773, 0.0, 0.0, 0.0], 'rewardMean': 0.6842751701719575, 'totalEpisodes': 5420, 'stepsPerEpisode': 50, 'rewardPerEpisode': 43.29184980034905
'totalSteps': 212680, 'rewardStep': 0.6921731921220702, 'errorList': [], 'lossList': [0.0, -1.2614834308624268, 1.207446813583374, 0.5507985353469849, 0.0, 0.0, 0.0], 'rewardMean': 0.6566008322984634, 'totalEpisodes': 5453, 'stepsPerEpisode': 47, 'rewardPerEpisode': 41.00098861809531
'totalSteps': 214381, 'rewardStep': 0.8046574022528451, 'errorList': [], 'lossList': [0.0, -1.2601866722106934, -0.025264009833335876, 0.11839194595813751, 0.0, 0.0, 0.0], 'rewardMean': 0.6594447670204465, 'totalEpisodes': 5485, 'stepsPerEpisode': 74, 'rewardPerEpisode': 68.95511663172819
'totalSteps': 216056, 'rewardStep': 0.7930499453775502, 'errorList': [], 'lossList': [0.0, -1.2792794704437256, 0.26700884103775024, 0.11915719509124756, 0.0, 0.0, 0.0], 'rewardMean': 0.7075514433441741, 'totalEpisodes': 5517, 'stepsPerEpisode': 108, 'rewardPerEpisode': 99.13444474745681
'totalSteps': 217732, 'rewardStep': 0.6947523889247924, 'errorList': [], 'lossList': [0.0, -1.2939778566360474, -0.6649581789970398, 0.551406741142273, 0.0, 0.0, 0.0], 'rewardMean': 0.7274691357723462, 'totalEpisodes': 5554, 'stepsPerEpisode': 38, 'rewardPerEpisode': 32.773431305215574
'totalSteps': 219386, 'rewardStep': 0.7750842933225827, 'errorList': [], 'lossList': [0.0, -1.3304766416549683, 1.887373924255371, 10.230741500854492, 0.0, 0.0, 0.0], 'rewardMean': 0.7519434443999681, 'totalEpisodes': 5592, 'stepsPerEpisode': 29, 'rewardPerEpisode': 27.054383502637215
'totalSteps': 221066, 'rewardStep': 0.7805920825589625, 'errorList': [], 'lossList': [0.0, -1.3248671293258667, -2.2859129905700684, 8.336584091186523, 0.0, 0.0, 0.0], 'rewardMean': 0.7696272224873466, 'totalEpisodes': 5628, 'stepsPerEpisode': 45, 'rewardPerEpisode': 42.299004201078425
'totalSteps': 222733, 'rewardStep': 0.8203803043834379, 'errorList': [], 'lossList': [0.0, -1.3256202936172485, -3.5221588611602783, 6.718254089355469, 0.0, 0.0, 0.0], 'rewardMean': 0.772771802913465, 'totalEpisodes': 5669, 'stepsPerEpisode': 33, 'rewardPerEpisode': 30.868386140430584
'totalSteps': 224385, 'rewardStep': 0.7599071952025915, 'errorList': [], 'lossList': [0.0, -1.3094696998596191, -0.7550865411758423, 0.8901517987251282, 0.0, 0.0, 0.0], 'rewardMean': 0.7661432528784735, 'totalEpisodes': 5725, 'stepsPerEpisode': 15, 'rewardPerEpisode': 13.176334538088224
'totalSteps': 226051, 'rewardStep': 0.6773731360945552, 'errorList': [], 'lossList': [0.0, -1.3231879472732544, 1.7830454111099243, 2.8653016090393066, 0.0, 0.0, 0.0], 'rewardMean': 0.7626674023124259, 'totalEpisodes': 5761, 'stepsPerEpisode': 62, 'rewardPerEpisode': 55.81902407707656
'totalSteps': 227706, 'rewardStep': 0.5596367997320637, 'errorList': [], 'lossList': [0.0, -1.3057992458343506, -0.6070920825004578, 0.37882599234580994, 0.0, 0.0, 0.0], 'rewardMean': 0.7195779035943222, 'totalEpisodes': 5794, 'stepsPerEpisode': 40, 'rewardPerEpisode': 30.819925422688264
'totalSteps': 229351, 'rewardStep': 0.7652578063278914, 'errorList': [], 'lossList': [0.0, -1.3091877698898315, -15.257960319519043, 80.64952087402344, 0.0, 0.0, 0.0], 'rewardMean': 0.716511048348108, 'totalEpisodes': 5839, 'stepsPerEpisode': 16, 'rewardPerEpisode': 14.29194196204136
'totalSteps': 231021, 'rewardStep': 0.7178926949728129, 'errorList': [], 'lossList': [0.0, -1.3149276971817017, -1.9957882165908813, 2.676462411880493, 0.0, 0.0, 0.0], 'rewardMean': 0.6960135264659829, 'totalEpisodes': 5884, 'stepsPerEpisode': 47, 'rewardPerEpisode': 39.945219086207025
'totalSteps': 232674, 'rewardStep': 0.7990573499928412, 'errorList': [], 'lossList': [0.0, -1.3277868032455444, -2.250093936920166, 6.517754554748535, 0.0, 0.0, 0.0], 'rewardMean': 0.7038435574240329, 'totalEpisodes': 5917, 'stepsPerEpisode': 38, 'rewardPerEpisode': 34.66992317092076
'totalSteps': 234332, 'rewardStep': 0.7381734513450701, 'errorList': [], 'lossList': [0.0, -1.3140300512313843, -3.502297878265381, 18.682432174682617, 0.0, 0.0, 0.0], 'rewardMean': 0.716003620474136, 'totalEpisodes': 5973, 'stepsPerEpisode': 34, 'rewardPerEpisode': 29.787387887281497
'totalSteps': 236005, 'rewardStep': 0.8383363188463062, 'errorList': [], 'lossList': [0.0, -1.325026035308838, 1.2448517084121704, 1.2634917497634888, 0.0, 0.0, 0.0], 'rewardMean': 0.7717435242969843, 'totalEpisodes': 6012, 'stepsPerEpisode': 56, 'rewardPerEpisode': 49.72676311376137
'totalSteps': 237674, 'rewardStep': 0.6560263073169674, 'errorList': [], 'lossList': [0.0, -1.3059122562408447, 2.1063151359558105, 1.390025019645691, 0.0, 0.0, 0.0], 'rewardMean': 0.7498972244947995, 'totalEpisodes': 6044, 'stepsPerEpisode': 85, 'rewardPerEpisode': 76.8885358842569
'totalSteps': 239329, 'rewardStep': 0.7955866237988516, 'errorList': [], 'lossList': [0.0, -1.3107157945632935, -7.336770534515381, 9.521249771118164, 0.0, 0.0, 0.0], 'rewardMean': 0.7654360102600073, 'totalEpisodes': 6080, 'stepsPerEpisode': 33, 'rewardPerEpisode': 31.577933669052673
'totalSteps': 240976, 'rewardStep': 0.767196714701928, 'errorList': [], 'lossList': [0.0, -1.2931787967681885, 1.4769176244735718, 1.9002163410186768, 0.0, 0.0, 0.0], 'rewardMean': 0.7590638832018246, 'totalEpisodes': 6122, 'stepsPerEpisode': 31, 'rewardPerEpisode': 26.771441399932648
'totalSteps': 242701, 'rewardStep': 0.6630918076473794, 'errorList': [], 'lossList': [0.0, -1.2659103870391846, -0.6189837455749512, 0.3944353461265564, 0.0, 0.0, 0.0], 'rewardMean': 0.7440475544622865, 'totalEpisodes': 6154, 'stepsPerEpisode': 107, 'rewardPerEpisode': 92.94668625509226
'totalSteps': 244360, 'rewardStep': 0.6452028556508205, 'errorList': [], 'lossList': [0.0, -1.25644052028656, 0.4032908082008362, 0.18723219633102417, 0.0, 0.0, 0.0], 'rewardMean': 0.7054208618231894, 'totalEpisodes': 6192, 'stepsPerEpisode': 50, 'rewardPerEpisode': 42.8263054153465
'totalSteps': 246032, 'rewardStep': 0.4304564920716845, 'errorList': [], 'lossList': [0.0, -1.2445359230041504, 0.3597474992275238, 0.09806914627552032, 0.0, 0.0, 0.0], 'rewardMean': 0.6603068987741327, 'totalEpisodes': 6222, 'stepsPerEpisode': 90, 'rewardPerEpisode': 72.66569311132866
'totalSteps': 247687, 'rewardStep': 0.6851224192295281, 'errorList': [], 'lossList': [0.0, -1.2470486164093018, 0.31903961300849915, 0.06375367194414139, 0.0, 0.0, 0.0], 'rewardMean': 0.6382140578602681, 'totalEpisodes': 6253, 'stepsPerEpisode': 64, 'rewardPerEpisode': 58.216089222037354
'totalSteps': 249339, 'rewardStep': 0.595802518269094, 'errorList': [], 'lossList': [0.0, -1.2654306888580322, 0.8399584889411926, 0.6358364820480347, 0.0, 0.0, 0.0], 'rewardMean': 0.6039352185737015, 'totalEpisodes': 6283, 'stepsPerEpisode': 50, 'rewardPerEpisode': 41.911370231408085
'totalSteps': 251012, 'rewardStep': 0.7504147186236384, 'errorList': [], 'lossList': [0.0, -1.2736841440200806, 0.539638102054596, 0.33131542801856995, 0.0, 0.0, 0.0], 'rewardMean': 0.621399800768953, 'totalEpisodes': 6326, 'stepsPerEpisode': 58, 'rewardPerEpisode': 52.80121875272468
'totalSteps': 252710, 'rewardStep': 0.6738900325082596, 'errorList': [], 'lossList': [0.0, -1.2742260694503784, -0.5521793365478516, 0.3203519582748413, 0.0, 0.0, 0.0], 'rewardMean': 0.6271372361404408, 'totalEpisodes': 6360, 'stepsPerEpisode': 62, 'rewardPerEpisode': 55.816346656523024
'totalSteps': 254385, 'rewardStep': 0.6561209106783811, 'errorList': [], 'lossList': [0.0, -1.2388157844543457, -5.464651107788086, 24.095300674438477, 0.0, 0.0, 0.0], 'rewardMean': 0.6722701198617802, 'totalEpisodes': 6391, 'stepsPerEpisode': 50, 'rewardPerEpisode': 43.803817395666904
'totalSteps': 256028, 'rewardStep': 0.42596912729198283, 'errorList': [], 'lossList': [0.0, -1.2173898220062256, 0.47842055559158325, 0.08940651267766953, 0.0, 0.0, 0.0], 'rewardMean': 0.6204394614742711, 'totalEpisodes': 6427, 'stepsPerEpisode': 93, 'rewardPerEpisode': 71.77281156934828
'totalSteps': 257673, 'rewardStep': 0.6989671386395576, 'errorList': [], 'lossList': [0.0, -1.1884100437164307, 0.6895231008529663, 0.33190563321113586, 0.0, 0.0, 0.0], 'rewardMean': 0.6410723855483639, 'totalEpisodes': 6461, 'stepsPerEpisode': 46, 'rewardPerEpisode': 39.91105313386879
'totalSteps': 259331, 'rewardStep': 0.7693051589761359, 'errorList': [], 'lossList': [0.0, -1.1854891777038574, -0.02612837590277195, 0.039402373135089874, 0.0, 0.0, 0.0], 'rewardMean': 0.6448504736188635, 'totalEpisodes': 6499, 'stepsPerEpisode': 41, 'rewardPerEpisode': 37.04196584876807
'totalSteps': 260980, 'rewardStep': 0.8096279990746932, 'errorList': [], 'lossList': [0.0, -1.190571665763855, -5.67543888092041, 18.914758682250977, 0.0, 0.0, 0.0], 'rewardMean': 0.6719980669321501, 'totalEpisodes': 6532, 'stepsPerEpisode': 15, 'rewardPerEpisode': 13.741308262783168
'totalSteps': 262633, 'rewardStep': 0.5404850293571809, 'errorList': [], 'lossList': [0.0, -1.158750057220459, -0.8030197024345398, 1.0647701025009155, 0.0, 0.0, 0.0], 'rewardMean': 0.64887089066791, 'totalEpisodes': 6578, 'stepsPerEpisode': 51, 'rewardPerEpisode': 41.01269689676252
'totalSteps': 264294, 'rewardStep': 0.5519428517594713, 'errorList': [], 'lossList': [0.0, -1.1289712190628052, 1.4844214916229248, 1.974405288696289, 0.0, 0.0, 0.0], 'rewardMean': 0.6740656355614079, 'totalEpisodes': 6612, 'stepsPerEpisode': 64, 'rewardPerEpisode': 53.264241168488056
'totalSteps': 265937, 'rewardStep': 0.5829794450363168, 'errorList': [], 'lossList': [0.0, -1.1381480693817139, -0.10661627352237701, 0.9783082008361816, 0.0, 0.0, 0.0], 'rewardMean': 0.6508680968407596, 'totalEpisodes': 6649, 'stepsPerEpisode': 85, 'rewardPerEpisode': 74.54762583388971
'totalSteps': 267604, 'rewardStep': 0.8509529506314891, 'errorList': [], 'lossList': [0.0, -1.1211763620376587, 1.1867555379867554, 2.2901504039764404, 0.0, 0.0, 0.0], 'rewardMean': 0.6671976551718304, 'totalEpisodes': 6688, 'stepsPerEpisode': 62, 'rewardPerEpisode': 57.26962243561678
'totalSteps': 269267, 'rewardStep': 0.5443671158294054, 'errorList': [], 'lossList': [0.0, -1.1584758758544922, 0.09648046642541885, 0.11985383927822113, 0.0, 0.0, 0.0], 'rewardMean': 0.6141454785227728, 'totalEpisodes': 6718, 'stepsPerEpisode': 64, 'rewardPerEpisode': 52.30881151837428
'totalSteps': 270942, 'rewardStep': 0.43623917367683807, 'errorList': [], 'lossList': [0.0, -1.1531784534454346, 0.17760756611824036, 0.05240710824728012, 0.0, 0.0, 0.0], 'rewardMean': 0.5932963073867041, 'totalEpisodes': 6747, 'stepsPerEpisode': 76, 'rewardPerEpisode': 60.36433242919882
'totalSteps': 272601, 'rewardStep': 0.7242093956217972, 'errorList': [], 'lossList': [0.0, -1.1493935585021973, 0.04321148619055748, 0.01074807345867157, 0.0, 0.0, 0.0], 'rewardMean': 0.6277496161591692, 'totalEpisodes': 6775, 'stepsPerEpisode': 41, 'rewardPerEpisode': 35.20319923232372
